trial,epoch,winRate,tieRate,lossRate,Defend,Defensive invade, Evasive invade, Hunt
45,22,0.0,0.925,0.075,1.0,0.0,0.0,0.0
45,24,0.0,0.8,0.2,1.0,0.0,0.0,0.0
45,26,0.0,0.775,0.225,1.0,0.0,0.0,0.0
46,0,0.25,0.0,0.75,0.0,1.0,0.0,0.0
46,2,0.125,0.85,0.025,0.0,0.0,0.0,1.0
46,4,0.3,0.675,0.025,0.0,0.0,0.0,1.0
46,6,0.3,0.65,0.05,0.0,0.0,0.0,1.0
46,8,0.125,0.0,0.875,0.0,0.0,1.0,0.0
46,10,0.2,0.775,0.025,0.0,0.0,2.880184331797235E-4,0.9997119815668203
46,12,0.0,0.825,0.175,1.0,0.0,0.0,0.0
46,14,0.175,0.65,0.175,0.0,0.0,3.049710277523635E-4,0.9996950289722476
46,16,0.15,0.525,0.325,0.0,0.0,3.3909799932180403E-4,0.9996609020006781
46,18,0.175,0.525,0.3,0.0,0.0,3.386386725364037E-4,0.9996613613274636
46,20,0.225,0.625,0.15,0.0,0.0,3.219575016097875E-4,0.9996780424983902
46,22,0.3,0.4,0.3,0.0,0.0,0.002753872633390706,0.9972461273666093
46,24,0.225,0.625,0.15,0.0,0.0,0.0013377926421404682,0.9986622073578595
46,26,0.175,0.55,0.275,0.0,0.0,0.0014853323431117712,0.9985146676568882
47,0,0.0,0.7,0.3,1.0,0.0,0.0,0.0
47,2,0.2,0.625,0.175,0.0,0.0,0.0,1.0
47,4,0.075,0.65,0.275,0.0,0.0,0.0,1.0
47,6,0.225,0.55,0.225,0.0,0.0,0.0,1.0
47,8,0.1,0.525,0.375,0.0,0.0,0.0,1.0
47,10,0.175,0.45,0.375,0.0,0.0,0.0,1.0
47,12,0.15,0.6,0.25,0.0,0.0,0.0,1.0
47,14,0.175,0.6,0.225,0.0,0.0,0.0,1.0
47,16,0.225,0.475,0.3,0.0,0.0,0.0,1.0
47,18,0.2,0.525,0.275,0.0,0.0,0.0,1.0
47,20,0.175,0.45,0.375,0.0,0.0,0.0,1.0
47,22,0.125,0.6,0.275,0.0,0.0,0.0,1.0
47,24,0.15,0.6,0.25,0.0,0.0,0.0,1.0
47,26,0.075,0.625,0.3,0.0,0.0,0.0,1.0
48,0,0.1,0.0,0.9,0.0,0.0,1.0,0.0
48,2,0.25,0.725,0.025,0.0,0.0,0.0,1.0
48,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0
48,6,0.225,0.775,0.0,0.0,0.0,0.0,1.0
48,8,0.275,0.7,0.025,0.0,0.0,0.0,1.0
48,10,0.225,0.725,0.05,0.0,0.0,0.0,1.0
48,12,0.125,0.825,0.05,0.0,0.0,0.0,1.0
48,14,0.175,0.775,0.05,0.0,0.0,0.0,1.0
48,16,0.2,0.8,0.0,0.0,0.0,0.0,1.0
48,18,0.25,0.675,0.075,0.0,0.0,0.0,1.0
48,20,0.25,0.75,0.0,0.0,0.0,0.0,1.0
48,22,0.175,0.8,0.025,0.0,0.0,0.0,1.0
48,24,0.25,0.725,0.025,0.0,0.0,0.0,1.0
48,26,0.175,0.825,0.0,0.0,0.0,0.0,1.0
49,0,0.15,0.8,0.05,0.0,2.785515320334262E-4,0.0,0.9997214484679666
49,2,0.275,0.7,0.025,0.0,0.0,0.0,1.0
49,4,0.175,0.775,0.05,0.0,0.0,0.0,1.0
49,6,0.0,0.9,0.1,1.0,0.0,0.0,0.0
49,8,0.0,0.925,0.075,1.0,0.0,0.0,0.0
49,10,0.0,0.875,0.125,1.0,0.0,0.0,0.0
49,12,0.2,0.775,0.025,0.0,0.0,0.0,1.0
49,14,0.15,0.8,0.05,0.0,0.0,0.0,1.0
49,16,0.125,0.875,0.0,0.0,0.0,0.0,1.0
49,18,0.25,0.7,0.05,0.0,0.0,0.0,1.0
49,20,0.2,0.8,0.0,0.0,0.0,0.0,1.0
49,22,0.325,0.625,0.05,0.0,0.0,0.0,1.0
49,24,0.125,0.825,0.05,0.0,0.0,0.0,1.0
49,26,0.2,0.75,0.05,0.0,0.0,0.0,1.0
50,0,0.15,0.825,0.025,0.0,0.0,0.0,1.0
50,2,0.0,0.975,0.025,1.0,0.0,0.0,0.0
50,4,0.0,0.9,0.1,1.0,0.0,0.0,0.0
50,6,0.175,0.55,0.275,0.0,0.0,0.0,1.0
50,8,0.15,0.625,0.225,0.0,0.0,0.0,1.0
50,10,0.075,0.525,0.4,0.0,0.0,0.0,1.0
50,12,0.25,0.0,0.75,0.0,0.0,1.0,0.0
50,14,0.0,0.95,0.05,1.0,0.0,0.0,0.0
50,16,0.225,0.675,0.1,0.0,0.0,0.0,1.0
50,18,0.35,0.65,0.0,0.0,0.0,0.0,1.0
50,20,0.15,0.825,0.025,0.0,0.0,0.0,1.0
50,22,0.225,0.775,0.0,0.0,0.0,0.0,1.0
50,24,0.1,0.8,0.1,0.0,0.0,0.0,1.0
50,26,0.225,0.775,0.0,0.0,0.0,0.0,1.0
51,0,0.225,0.0,0.775,0.0,1.0,0.0,0.0
51,2,0.35,0.625,0.025,0.0,0.0,0.0,1.0
51,4,0.0,0.875,0.125,1.0,0.0,0.0,0.0
51,6,0.0,0.925,0.075,1.0,0.0,0.0,0.0
51,8,0.0,0.85,0.15,1.0,0.0,0.0,0.0
51,10,0.0,0.775,0.225,1.0,0.0,0.0,0.0
51,12,0.0,0.7,0.3,1.0,0.0,0.0,0.0
51,14,0.0,0.775,0.225,1.0,0.0,0.0,0.0
51,16,0.0,0.825,0.175,1.0,0.0,0.0,0.0
51,18,0.0,0.65,0.35,1.0,0.0,0.0,0.0
51,20,0.0,0.775,0.225,1.0,0.0,0.0,0.0
51,22,0.0,0.8,0.2,1.0,0.0,0.0,0.0
51,24,0.0,0.75,0.25,1.0,0.0,0.0,0.0
51,26,0.0,0.775,0.225,1.0,0.0,0.0,0.0
52,0,0.125,0.675,0.2,0.0,0.0,0.0,1.0
52,2,0.1,0.525,0.375,0.0,0.0,0.0,1.0
52,4,0.0,0.65,0.35,1.0,0.0,0.0,0.0
52,6,0.0,0.75,0.25,1.0,0.0,0.0,0.0
52,8,0.0,0.775,0.225,1.0,0.0,0.0,0.0
52,10,0.125,0.525,0.35,0.0,0.0,0.0,1.0
52,12,0.15,0.55,0.3,0.0,0.0,0.0,1.0
52,14,0.175,0.675,0.15,0.0,0.0,0.0,1.0
52,16,0.1,0.575,0.325,0.0,0.0,0.0,1.0
52,18,0.2,0.55,0.25,0.0,0.0,0.0,1.0
52,20,0.0,0.825,0.175,1.0,0.0,0.0,0.0
52,22,0.15,0.525,0.325,0.0,0.0,0.0,1.0
52,24,0.15,0.55,0.3,0.0,0.0,0.0,1.0
52,26,0.0,0.775,0.225,1.0,0.0,0.0,0.0
53,0,0.0,0.775,0.225,1.0,0.0,0.0,0.0
53,2,0.25,0.0,0.75,0.0,1.0,0.0,0.0
53,4,0.15,0.85,0.0,0.0,0.0,0.0,1.0
53,6,0.125,0.0,0.875,0.0,0.0,1.0,0.0
53,8,0.225,0.725,0.05,0.0,0.0,0.0,1.0
53,10,0.025,0.0,0.975,0.0,0.0,1.0,0.0
53,12,0.175,0.825,0.0,0.0,0.0,0.0,1.0
53,14,0.125,0.85,0.025,0.0,0.0,0.0,1.0
